,indoor_t_c,outdoor_t_c,q_solar_w,q_conduct_w,q_vent_w,q_internal_w,q_net_w
2024-01-02 14:00:00+05:30,21.683401534778792,22.425,582.8623469541133,683.363313457473,11.626780737738114,100.0,1377.8524411493245
2024-01-02 15:00:00+05:30,22.187365750517106,21.485,333.24899111173556,318.38183998978445,-11.011690236607217,100.0,740.6191408649129
2024-01-02 16:00:00+05:30,22.395497057367752,19.365,123.32271184951269,-106.69241387240383,-47.51213286541164,100.0,69.11816511169718
2024-01-02 17:00:00+05:30,22.31908832496892,17.24,19.03952008368973,-411.04069197617565,-79.62994675886272,100.0,-371.6311186513486
2024-01-02 18:00:00+05:30,22.119318514349164,16.294999999999998,0.0,-500.98231920092803,-91.31366566796625,100.0,-492.29598486889427
2024-01-02 19:00:00+05:30,21.893923526353394,15.87,0.0,-514.51721328729,-94.44307304616852,100.0,-508.9602863334585
2024-01-02 20:00:00+05:30,21.664848671590125,15.57,0.0,-513.4666793648817,-95.55503747319005,100.0,-509.02171683807177
2024-01-02 21:00:00+05:30,21.4372005383013,15.305,0.0,-508.70460523431433,-96.14064003948779,100.0,-504.84524527380205
2024-01-02 22:00:00+05:30,21.21132495880955,15.049999999999999,0.0,-503.0889492699527,-96.5972527042161,100.0,-499.68620197416885
2024-01-02 23:00:00+05:30,20.988066475752216,14.79,0.0,-498.43103261115704,-97.17328620684326,100.0,-495.60431881800037
2024-01-03 00:00:00+05:30,20.765452345026596,14.469999999999999,0.0,-500.6040808699501,-98.70010186532697,100.0,-499.30418273527704
2024-01-03 01:00:00+05:30,20.539060170674862,14.04,0.0,-514.5489571599753,-101.89226535584055,100.0,-516.4412225158159
2024-01-03 02:00:00+05:30,20.301726816064587,13.449999999999998,0.0,-544.7911558326444,-107.42137302226058,100.0,-552.2125288549051
2024-01-03 03:00:00+05:30,20.045070164151856,12.729999999999999,0.0,-586.6936824133851,-114.68567003357282,100.0,-601.3793524469579
2024-01-03 04:00:00+05:30,19.76628155825865,12.049999999999999,0.0,-620.7531604925193,-120.97586227037914,100.0,-641.7290227628985
2024-01-03 05:00:00+05:30,19.474081960100875,11.57,0.0,-630.3357858609825,-123.92019697046153,100.0,-654.255982831444
2024-01-03 06:00:00+05:30,19.183489358384175,11.415,4.616122472070717,-600.2427249343444,-121.7943761607471,100.0,-617.4209786230207
2024-01-03 07:00:00+05:30,18.932512648482945,12.464999999999998,44.7851881135345,-414.7345007387446,-101.3976633029156,100.0,-371.34697592812563
2024-01-03 08:00:00+05:30,18.840455480611855,14.265,122.98529921593565,-140.70222978375787,-71.73399102503265,100.0,10.549078407145137
2024-01-03 09:00:00+05:30,18.91505254357233,16.275000000000002,221.6847985640378,147.15548651879095,-41.39074377812697,100.0,427.44954130470177
2024-01-03 10:00:00+05:30,19.189552680512396,18.98,273.593966491445,447.8685524561327,-3.285366925073306,100.0,818.1771520225043
2024-01-03 11:00:00+05:30,19.609587323552137,21.455,280.00815867322416,666.8743834179236,28.93237994134961,100.0,1075.8149220324974
2024-01-03 12:00:00+05:30,20.128323625866116,23.025000000000002,306.95753762615203,784.4744816447637,45.414092193671046,100.0,1236.8461114645868
2024-01-03 13:00:00+05:30,20.702840875861693,23.84,357.16612655559476,826.0434566098278,49.184380748240386,100.0,1332.3939639136631
2024-01-03 14:00:00+05:30,21.29865782531287,24.105,308.436274124553,729.2342880931719,43.99783261474482,100.0,1181.6683948324696
2024-01-03 15:00:00+05:30,21.758611926062617,23.474999999999998,176.43451485230503,490.75585028246365,26.909532223190297,100.0,794.099897357959
2024-01-03 16:00:00+05:30,22.032117062503392,21.185,74.43160130475054,116.41086450906181,-13.281101305928223,100.0,277.5613645078841
2024-01-03 17:00:00+05:30,22.054931529339257,18.709999999999997,10.942014476210653,-212.05363207059634,-52.44183651698086,100.0,-153.55345411136653
2024-01-03 18:00:00+05:30,21.948079281699844,17.535,0.0,-335.87532336809994,-69.18825697849014,100.0,-305.0635803465901
2024-01-03 19:00:00+05:30,21.799678560567003,16.905,0.0,-384.08444538244225,-76.73877047256944,100.0,-360.8232158550117
2024-01-03 20:00:00+05:30,21.629648814031043,16.375,0.0,-417.79342838152235,-82.38238410637867,100.0,-400.17581248790106
2024-01-03 21:00:00+05:30,21.444187849845605,15.905,0.0,-442.43044569952923,-86.8433871098794,100.0,-429.2738328094086
2024-01-03 22:00:00+05:30,21.246864094574445,15.46,0.0,-462.4640695677543,-90.72645527473814,100.0,-453.1905248424924
2024-01-03 23:00:00+05:30,21.03965500078415,15.055,0.0,-476.5106620150186,-93.82742110229391,100.0,-470.33808311731246
2024-01-04 00:00:00+05:30,20.826202909841353,14.674999999999999,0.0,-486.80556028914526,-96.43855922049273,100.0,-483.24411950963804
2024-01-04 01:00:00+05:30,20.607855845524526,14.4,0.0,-484.5753139590973,-97.32676394613351,100.0,-481.9020779052308
2024-01-04 02:00:00+05:30,20.393979548466728,14.195,0.0,-475.1670983255986,-97.18760136086132,100.0,-472.3546996864599
2024-01-04 03:00:00+05:30,20.183283449583914,14.020000000000001,0.0,-462.87419722125213,-96.62795792257658,100.0,-459.5021551438287
2024-01-04 04:00:00+05:30,19.982185458436618,14.045,0.0,-429.5915523748499,-93.08319361736928,100.0,-422.6747459922192
2024-01-04 05:00:00+05:30,19.80042076189173,14.049999999999999,0.0,-401.48337245888143,-90.15509670493856,100.0,-391.63846916382005
2024-01-04 06:00:00+05:30,19.6278568462905,13.94,6.546500960391197,-382.7864579833469,-89.17421963614242,100.0,-365.4141766590981
2024-01-04 07:00:00+05:30,19.478746571553376,14.214999999999998,52.00943098126908,-295.83305560355353,-82.52501874881385,100.0,-226.3486433710983
2024-01-04 08:00:00+05:30,19.418673074909975,14.695,130.878368454438,-174.30020510503314,-74.0577464684386,100.0,-17.479583119033773
2024-01-04 09:00:00+05:30,19.44281433488693,15.344999999999999,173.9808008403569,-72.56103072146335,-64.24553314235725,100.0,137.17423697653632
2024-01-04 10:00:00+05:30,19.53209756997561,16.334999999999997,215.03720118428797,55.71627940046732,-50.12409570207759,100.0,320.6293848826777
2024-01-04 11:00:00+05:30,19.712468762099785,17.330000000000002,236.29260315877005,155.9093827543292,-37.3523452522004,100.0,454.84964066089884
2024-01-04 12:00:00+05:30,19.925524926552992,18.375,219.442141843717,228.4004953641006,-24.30912979849779,100.0,523.5335074093199
2024-01-04 13:00:00+05:30,20.180102639143453,19.69,210.10288334477855,330.4369920408653,-7.68382917649103,100.0,632.8560462091529
2024-01-04 14:00:00+05:30,20.479376614850214,20.74,180.21946297690852,380.6516313867432,4.086053432378326,100.0,664.95714779603
2024-01-04 15:00:00+05:30,20.76268261011934,20.8,127.97227120751496,305.51780519520804,0.585062038548974,100.0,534.075138441272
2024-01-04 16:00:00+05:30,20.954728889473135,19.404999999999998,62.06201292686086,70.75805984700297,-24.29664952915985,100.0,208.52342324470396
2024-01-04 17:00:00+05:30,20.97456078204426,17.425,13.827698813914012,-190.37868346857093,-55.65001394088995,100.0,-132.20099859554688
2024-01-04 18:00:00+05:30,20.87584759286064,16.24,0.0,-318.70218684303194,-72.68081856086913,100.0,-291.38300540390105
2024-01-04 19:00:00+05:30,20.7342719491921,15.774999999999999,0.0,-349.4290675523455,-77.75146561943373,100.0,-327.18053317177925
2024-01-04 20:00:00+05:30,20.587821503658486,15.625,0.0,-344.06727192148713,-77.80711553435775,100.0,-321.87438745584484
2024-01-04 21:00:00+05:30,20.444323270445015,15.424999999999999,0.0,-344.76398688574733,-78.69295023403693,100.0,-323.4569371197843
2024-01-04 22:00:00+05:30,20.298617260315172,15.33,0.0,-333.3428111961355,-77.89798140722128,100.0,-311.24079260335674
2024-01-04 23:00:00+05:30,20.163448008623625,15.21,0.0,-326.32406410598406,-77.66015787920118,100.0,-303.9842219851853
2024-01-05 00:00:00+05:30,20.022513077338555,14.799999999999999,0.0,-350.97584517279984,-81.87856002651388,100.0,-332.8544051993137
2024-01-05 01:00:00+05:30,19.865626994285535,14.24,0.0,-390.04345153641225,-88.1985800164086,100.0,-378.2420315528209
2024-01-05 02:00:00+05:30,19.68494160472158,13.49,0.0,-446.8263421617128,-97.12429447882494,100.0,-443.95063664053777
2024-01-05 03:00:00+05:30,19.474110397262418,12.9,0.0,-481.0850332229531,-103.06890280828016,100.0,-484.1539360312333
2024-01-05 04:00:00+05:30,19.256728568221792,12.665,0.0,-474.5121975925052,-103.34512049258126,100.0,-477.85731808508643
2024-01-05 05:00:00+05:30,19.045371625600577,12.525,0.0,-458.1913785261442,-102.22638634616584,100.0,-460.41776487231004
2024-01-05 06:00:00+05:30,18.843515224772936,12.49,4.853922720631935,-427.90239522484467,-99.61041169399009,100.0,-422.65888419820277
2024-01-05 07:00:00+05:30,18.673507836675597,13.165,41.6736517554607,-299.19584258573883,-86.36238586340001,100.0,-243.88457669367816
2024-01-05 08:00:00+05:30,18.6219688399614,14.780000000000001,110.76482739388359,-58.80221434867178,-60.23438747291481,100.0,91.728225572297
2024-01-05 09:00:00+05:30,18.732410816971125,16.86,182.5356745180707,211.49851532817752,-29.35565678847333,100.0,464.6785330577748
